"id"	"author"	"title"	"subtitle"	"year"	"translator"	"publisher"	"published_location"	"edition"	"comment"	"Alter Link im Kommentar?"	"Online-Ausgabe"	"Kommentar JH"																																																																																	
"643"	"Unbekannt"	"Actes et mémoires des négotiations de la paix de Nimègue...  	Gründliche und ausführliche Verfassung aller und jeder Praeliminarien Acten Memorialien Sendschreiben Declarationen Protestationen Remonstrationen Paß- und Geleit-briefen Vollmachten Propositionen-Exception-Replic- und Dupplic-Schriften bescheiden Relationen-Extracten Päbstlichen brevium, Placitorum, Consultationen und Declamationen auch General- und Particular-Conferentien, welche unter denen bey dem zu Nimwegen getroffenen Friedens-Schluß anwesenden Hnn. Ambassadeurs, Plenipotentiarien, Ministres, Envoyéz und allerseits hohen Deputirten ... vom 3. Jun. des 1674ten Jahres an biß zu Außgang des 1679sten im Namen Ihrer allerseits Durchl. Herren Principalen abgehandelt und vollzogen worden : sammt denen gleichfalls daselbst geschlossenen und vollzogenen General- und Particular-Tractaten Confoerderationen und Frieden-Schlüssen"	"Allen hohen Staats-Ministris, Publicisten, Secretarien ... zu sonderbarem Nutzen und bequemer Anleitung des zu jetziger Zeit unter denen hohen übl. Styli curialis und modi procedendi etc. aus dem Frantzösischen in unsere hoch-teutsche Sprache übersetzet / Joh. Leonhardus Sautern [Übers.]"	"1680"	"Sauter, Johann Leonhard"	"Kirchner"	"Leipzig"																																																																																						
"642"	"Unbekannt"	"Künstliche beschreibung, unnd gründtliche ordnung, die pferdt, durch welche Ritterliche tugendten zu gutem theil geübt, unnd in hohem lob erobert, in alle behendigkeit zu ernst und kurztweil geschickt und volkommen zumachen"		"1566"	"Frölich, Hans; Tufft, Veyt"	"Franck; Fröhlich"	"Augsburg"		"In fünff Bücher, ... und auß Italianischer sprach, ... in unser best teütsch gebracht"																																																																																				
"641"	"Unbekannt"	"Cron Deß Christlichen Jahrs"	"oder Betrachtungen über die fürnembste und wichtigiste Wahrheiten deß Evangelii Jesu Christi Beschriben durch Herrn Ludovicum Abelli, Priester unnd Doctor der h. Schrift zu Paris ... Auß dem Frantzösischen ins Teutsche übersetzt und verlegt/ Durch A. R.D. Franciscum Brandenberg, Canonicum zu Bischofzell"	"1681"	"Brandenberg, Franz"	"Muos"	"Zug"																																																																																						
"640"	"Unbekannt"	"Krone des christlichen Jahres"	"Oder Betrachtungen über die Hauptwahrheiten des Evangeliums für alle Tage des Jahres nach der Ordnung des Kirchenjahres und der Kirchengebete. Nach der neuesten vermehrten u. verbess. Auflage des französ. Originals bearbeitet von einem Kath. Christlichen"	"1864"	"Unbekannt"	"G. Joseph Manz"	"Regensburg"																																																																																						
"639"	"Unbekannt"	"Ordenliche, vnd mehr dann hie zuuor noch niemals außgegangne aigentliche Beschreybung: Mit was ... grossem Sig, vn wunderbarlichen glück, etliche der Christenhait hoche Potentaten ... deß allgemainen Türgkischen Erbfeindes gantze Armada erobert, vnd auff dem Meer geschlagen, auch biß auffs haupt erlegt haben"	"Wie solliches nit allein der fürnembsten Hauptleut ab der Christlichen Armada gethone schrifftliche vrkunden, sondern auch etlicher namhafften vnd gen Venedig gebrachter gefangener Türgken selbs aigne aussag, erweysen; Sampt angehenckter hernacher gefolgter confirmation vnd bestettigung"	"1571"	"Unbekannt"	"Manger"	"Augsburg"	"1994-Mikrofiche-Ausgabe"																																																																																					
"638"	"Unbekannt"	"Warhafftige copy der protestation, von Keyserlicher Maiestat zu Rom, vnserm aller gnedigsten herren, im offentlichen Consistorio geschehen"		"1536"	"Unbekannt"				"Vß Italianischer zungen ins Dütsch bracht. Ware Copy der antwort so der Künig vß Franckrich vff Keyserlicher Maiestat protestation geben hat. Vß Frantzösischer spraach in Dütsch vertolmetscht"																																																																																				
"637"	"Unbekannt"	"Gründlicher Tractat Von der Warheit und Gewißheit der Christlichen Religion"	"Aus dem ... Frantz. Tractat Des Hrn. Jacobi Abbadie ... Pred zu Dublin in Irrland, sorgfältig. übers., Auch ... erl. Nebst e. Vorr. __ (von C[hristoph] L[udwig v.] Bilderbeck)"	"1728-39"	"Bilderbeck, Christoph Ludwig von"	"W. Deer (2: Leipzig: Chr. J. Hoffmann)"	"Leipzig & Rudolstadt"																																																																																						
"636"	"Unbekannt"	"Sehr fürtreffliche, heylsame, kurtze und klare Lehren oder Anleytungen für die Priester und Beichtvätter, wellicher massen sie sich inn ihrem Beruff Gottselig ... verhalten sollen"		"1596"	"Unbekannt"	"Mayer"	"Dillingen"		"Weylund durch ... Casparum Loartem ... der Priesterschafft inn Italia zu mehrer Underrichtung Welsch beschriben. Nun ... in die Teutsche Sprach versetzet un[d] zum andernmal in Truck geben"																																																																																				
"635"	"Unbekannt"	"Die Triumphirende Christliche Religion"	"Das ist Hochnöthiger Nützlicher und Erbaulicher Tractat von der Warheit und Gewissheit der christlichen Religion"	"1713-21"	"Bilderbeck, Christoph Ludwig von"	"Hoffmann"	"Frankfurt, Leipzig"																																																																																						
"634"	"Unbekannt"	"Zyrlich Einreyten des Durchleuchtigsten Fürsten und Princenn auß Hispania, inn die weytberumbte Stadt Meyland geschehen, den 19. tag Decembris Anno M. D. XL viij."		"1549"	"Unbekannt"	"Müller"	"Wirtzburg oder Straßburg"		"auß dem gedruckten Italischen Exemplar verteutscht"																																																																																				
"633"	"Unbekannt"	"Lob-Rede der unvergleichlichen Maria Stuart, gewesenen Königin in England, Schottland und Irrland"	"Aus dem Franz. ins Teutsche übersetzet von M. Gottfried Langen"	"1695"	"Langen, M. Gottfried"		"Leipzig"																																																																																						
"632"	"Unbekannt"	"Herrn Jacob Abbadie Kunst, Sich selbst zu erkennen, Oder: Untersuchung deß Ursprungs Der Tugend-Lehre"	"In 2 Theilen abgehandelt"	"1712"	"Unbekannt"	"Kühtzen"	"Augsburg"																																																																																						
"629"	"Unbekannt"	"Leben und Lob deß hochheiligen S. Josephs unser lieben Frawen Ehegemahles"	"durch den Ehrwürdigen Hochgelehrten Herrn M. Fr. Hieronymum Gratianum de Matre Dei Carmelitanum in Hispanischer Sprach beschriben, jetzo aber in die Teutsche ubergesetzt"	"1615"	"Unbekannt"	"Mang"	"Augsburg"																																																																																						
"628"	"Unbekannt"	"Der geistliche Wegweiser: dienende die Seele von den sinnlichen Dingen abzuziehen und dieselbe durch den innerlichen Weg zu der vollkommenen Beschauung und innern Ruhe zu führen"	"in die hochteutsche Sprache übersetzt zusamt des Auctoris Lebens-Lauf und einem Sendschreiben von seinem inwendigen Zustand"	"1699"	"Arnold, Gottfried"	"König"	"Frankfurt; Goslar"	"Frankfurt, 1712 [3.Aufl.]"	"Titel der ital. Übersetzung: Guida Spirituale"																																																																																				
"627"	"Unbekannt"	"Rechte Vbungen Der Christlicher Tugendten vnd Geistlicher Vollkommenheit : Allen Andächtigen Christen, und Religiosen, insonderheit der Societät Jesu zu Nutz, in Spanisch beschrieben"	"Durch ... Alphonsvm Rodericivm, Societatis Jesu Priestern: Und in Drey Theil abgetheilt. Anjetzo auß der Lateinische in Teutsche Sprach transferirt / Durch ... Philippum Kissing, Pfarrherrn zu Kydderach"	"1629"	"Kissing, Philipp"	"Kinckius"			"Exercicio de perfección y virtudes christianas <dt.>"																																																																																				
"626"	"Unbekannt"	"Geistliche Lehr"	"Kurtze Anleitung, wohl und recht zu leben, zu betten und zu betrachten, begreiffend"	"1604"	"Unbekannt"		"Würzburg"																																																																																						
"625"	"Unbekannt"	"Einige fromme Gebete, welche die Hauptgeheimnisse des Lebens und Todes unsers Heilandes Jesu Christi in sich begreifen"	"Vom ehrwürdigen Vater Ludwig von Granada"	"1790 ca."	"Unbekannt"																																																																																								
"624"	"Unbekannt"	"Creutzfähnlein Oder Kurtzer Bericht wie sich alle Gottseligen ... wider den alten Adam ... streiten ... sollen :"	"Anss H. Bibl. Schr. dess ... P. Ludovici Granatensis, vnd dess ... L. Caspari Vlenbergij ... Büchern vnd and ... / zus. getragen Durch Matthaeum Tympium ... zu Ossenbruch Rectorn"	"1619"	"Tympe, Matthaeus"	"Dale"	"Münster"																																																																																						
"623"	"Unbekannt"	"Bussbüchlein."		"1653"	"Unbekannt"				"[Pt. 2 of the “Memorial.”] 
 : Bruno (V.) Jesuit. Gulden Kunst Christliche Seelen zuwaschen unnd auffzuschmücken, etc. 1653. 8º."																																																																																				
"622"	"Unbekannt"	"Granatapffelin, Auß dem Lustgarten R. D. Ludovici Granatensis, für Gottliebende besonders Geistlichen Ordens Pernen abgebrochen."	"Sampt einem schönen Gespräch, darinn begriffen ist ein fürtrefflich Exem- pel eines vollkommnen Menschen"	"1649"	"Unbekannt"	"Geng"	"Constanz am Bodensee"																																																																																						
"621"	"Unbekannt"	"Wunderbarliche vnnd warhaffte Zeittunge, Auch Kurtzer ... bericht, eines Spils oder Comedien, welche die Jesuiter sampt jren Discipeln ... in der Statt Leon in ... Augst. des 1607. Jars, gehalten ..."	"aus dem Frantzösischen Original in die hochteutsche Sprach vbersetzet ..."	"1607"	"Unbekannt"																																																																																								
"620"	"Unbekannt"	"Erklärung Baptistae Bugnet, gewesenen Barfüsser Münchens zu Paris, in welcher die Ursachen, so ihn, zu der reinen und wahren Lehre deß heiligen Evangelij zu tretten, und die Römische Religion zu lassen, verursacht, deducirt und angezeigt werden : Geschehen zu Ablon in Franckreich, inn Versamblung der frommen Christen der Kirchen zu Paris, Sontags den 22. Februarij, 1604"	"Auß dem Frantzösischen in Teutsche Spraach, ... gebracht"	"1605"	"Unbekannt"	"Niclas Schramm"	"Newstadt an der Hardt"																																																																																						
"619"	"Unbekannt"	"Von den gewiß vnfehlbarn Gemerck vnd Kennzeychen Der wahren, Alleinseligmachenden Religion vnd streytbarn Christlichen Kirchen auff Erden"	"Vier Predigen, Allen vnnd jedermänigklichen, denen ihrer Seelen Heyl lieb vnd angelegen ist / zum Besten auß Frantzösischer Sprach trewlich ins Teutsch gebracht, weytläuffig erörtert und verständigklich erläuttert: Durch Gregorium Gutmarum, der H. Schrifft Doctorn, vnd diser Zeit Catholischen Pfarrherrn deß heiligen Reichs Statt Dinckelspühl"	"1592"	"Guetmayr, Gregor"	"Sartorius"	"Ingolstatt"	"Costantz am Bodensee : Kalt, 1603"																																																																																					
"618"	"Unbekannt"	"Newe Kunst Recht und vollkommentlich zu leben und Gott zu dienen"	"die in Spannischer Spraach durch R.D. Alphonsum erstlich gestelt, jetzundt allen Teutschen aber zu leichterem Verstandt ... durch Fragstuck erleutert worden ist, durch Georgium Munzium"	"1614"	"Muntzius, Georg"	"Nenninger u. Frosch"	"Passau"		"Arte de servir a Dios «dt.»"																																																																																				
"617"	"Unbekannt"	"Beschlus, Menschlichen lebens durch den Todt vnd Gericht"	"Durch den Ehrw. herren Patrem Franciscum ortiz Franciscaner Ordens in Hispanischer Sprach beschriben"	"1610"	"Unbekannt"	"Mang"	"Augsburg"																																																																																						
"616"	"Unbekannt"	"Zwey auserlesene, hochnutzliche Bücher von Vergebung der Sünden durch das Blut unsers Herren Jesu Christi, wider den bäpstlichen Ablas"	"Erstlichen in frantzösischer Sprach, under dem Titel, Das Römische Evangelion etc. beschrieben ... Jetzund ... verdolmetscht"	"1603"	"Waser, Kaspar"	"Wolff"	"Zürych"																																																																																						
"615"	"Unbekannt"	"Kennzeichen Der wahren Kinder Gottes: Auch deren trost in jhrer beängstigung vnd trübsal"	"Durch H. Johann Taffin in Frantzösischer Sprach beschrieben: Jetzt aber ... ins Hochteutsch vbergesetzt"	"1602"	"Unbekannt"	"Rabe"	"Herborn"	"1608"																																																																																					
"614"	"Unbekannt"	"Bericht des Ferdinand Cortez an Kaiser Karl V. über die Eroberung von Mexiko"	"nach Carl Wilhelm Koppes Übers. aus dem Spanischen. Mit Federzeichn. von Max Slevogt. Hrsg. von Nicolaus Henningsen"	"1911"	"Koppe, Carl Wilhelm"	"Schaffstein"																																																																																							
"613"	"Unbekannt"	"Über die Liebe Gottes, oder: Von der Vollkommenheit des christlichen Lebens"	"übers. aus d. Werken d. Ludwig von Granada"	"1823"	"Unbekannt"		"Wien"		"Leitsterne auf der Bahn des Heils ; 2."																																																																																				
"612"	"Unbekannt"	"Exercitia Granatae, das ist Geistliche Ubung, mit denen sich die andächtige Seel täglich speysen kan : darinnen vierzehen Betrachtungen, auff die siben Täg in der Wochen Morgens unnd Abends zu gebrauchen"	"durch D. Philip. Dobereiner [Übers.]"	"1597"	"Dobereiner, Philipp"	"Berg"	"München"																																																																																						
"611"	"Unbekannt"	"Der ehrwürdige Bartholomäus von den Martyrern, Erzbischof von Braga in Portugal"	"Nach dem Span. bearb. von J. Meilinger"	"1856"	"Unbekannt"	"Pustet"	"Regensburg"																																																																																						
"610"	"Unbekannt"	"Sei barmherzig gegen dich selbst: Gib Almosen!"	"ein Mahnruf an jedes Christenherz"	"1882"	"Unbekannt"	"Herder"	"Freiburg"																																																																																						
"609"	"Unbekannt"	"Geistliche Ubungen des H. Vatters Ignatii de Loiola, Stiffters der Societet Jesu"	"Durch Nicolaum de Arnaya in spanischer Sprach beschrieben ; jetzo in Teutsch geben und von newem ubersehen durch Philippum Kissing"	"1628"	"Unbekannt"	"Kinck"																																																																																							
"608"	"Unbekannt"	"Wegweiser zum Himmel"	"gefunden in den Betrachtungen R. P. Ludovici de Ponte ; in einem kurtzen Begriff vorgestelt sambt beygefügten Betrachtungen für die achttägige Exercitia"	"1721"	"Unbekannt"	"Pütz"		"Hrsg. ermittelt: Franz Kappenstein"																																																																																					
